id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
51937801,Spacious 1 Bed + Den + Downtown + Free Parking,98978090,David,North York,Waterfront Communities-The Island,43.64051,-79.39923,Entire home/apt,249,3,89,22-05-2024,2.73,1,58
51941020,"Contemporary 2 Bedroom Home in Junction, Toronto",3082813,Tomasz,Toronto,Dovercourt-Wallace Emerson-Junction,43.6651,-79.45659,Entire home/apt,300,4,12,09-03-2024,0.37,1,18
51943381,"Private Basement Apt, near transit - Upper Beaches",420721054,Malcolm & Tina,North York,East End-Danforth,43.68388801,-79.30631658,Entire home/apt,73,28,14,01-08-2023,0.42,1,242
51944461,"Modern 4BR Toronto Home | Record Player, Offices",40506458,Matthew,Toronto,South Riverdale,43.66294,-79.34192,Entire home/apt,550,3,98,04-06-2024,3.02,3,201
51956354,2bdrm+2 bth~Stunning View/Gym/Netflix/Pet Friendly,846505,Julie,Toronto,Cabbagetown-South St.James Town,43.66563,-79.37574,Entire home/apt,200,28,13,30-09-2023,0.41,55,101
51956522,"* Bright room, Eglinton W, By Subway, P available",37286284,Alex,North York,Oakwood Village,43.697693,-79.43837,Private room,27,29,6,01-10-2023,0.19,7,219
51958276,Beaches-Fresh and cozy guest suite in fab location,126286,Rowena Jane,North York,The Beaches,43.66743,-79.31081,Entire home/apt,106,3,113,31-05-2024,3.59,1,87
51962494,Yonge&Finch Subway !P Cozy & Quiet Private Bd,405781186,Rozeda,North York,Newtonbrook East,43.78382,-79.39841,Private room,64,28,38,27-03-2024,1.12,13,56
51963998,Full Comfortable Danforth Home,10223997,Callie,Etobicoke,Woodbine Corridor,43.68253962,-79.31870123,Entire home/apt,130,2,0,,,1,10
51967068,Executive 2Bdrm Penthouse Suite,420884015,Jh,North York,Church-Yonge Corridor,43.66812,-79.38361,Entire home/apt,433,28,0,,,1,365
51977785,Long 🌷Term Wellness Haven Toronto Tranquile,13934846,Shayin,Toronto,Flemingdon Park,43.71911,-79.33773,Private room,50,60,1,19-06-2023,0.08,1,84
51986232,The rest spot,310554258,Paul,North York,Weston-Pellam Park,43.67534,-79.45958,Entire home/apt,99,28,12,08-08-2023,0.36,2,363
51989088,342 Ossington,94071526,Matthew,Toronto,Trinity-Bellwoods,43.65135,-79.42078,Entire home/apt,90,30,10,27-05-2024,0.39,14,1
51989593,2 BRs Apartment 5 Mins From Humber River Hospital,325279298,Vinoth,Toronto,Downsview-Roding-CFB,43.73098,-79.46736,Entire home/apt,138,28,4,19-09-2021,0.12,1,365
51989688,Modern 1+den downtown TO. Free parking,6540835,James,Toronto,Waterfront Communities-The Island,43.64651089,-79.39460605,Entire home/apt,242,2,37,18-05-2024,1.14,13,38
51989905,"Steps from Lakeshore and BMO field, Wifi & Parking",159302407,Paola Andrea,Toronto,South Parkdale,43.6383,-79.42891,Entire home/apt,236,28,63,03-11-2023,1.9,1,269
52003928,Executive Fully Furnished 2 Bed 2 Bath Condo,421123206,Nest,Toronto,Bay Street Corridor,43.66292,-79.38664,Entire home/apt,209,30,0,,,9,90
52006523,Downtown Luxury with a View,42716561,Dina,Toronto,Church-Yonge Corridor,43.66825327,-79.3851837,Entire home/apt,300,28,0,,,1,188
52011428,Private room in Shared basement,183553945,Rafiur,North York,Tam O'Shanter-Sullivan,43.78194,-79.31014,Private room,37,28,0,,,1,365
52015799,The Bungalow 2,144076027,Arshdeep,Toronto,Willowridge-Martingrove-Richview,43.68923,-79.53366,Private room,59,1,19,24-05-2024,3.56,3,47
52022153,Stylish 2BR Luxury Suite + Amazing Views + Parking,421249899,Kelly Min,Toronto,Waterfront Communities-The Island,43.64513,-79.39006,Entire home/apt,370,1,67,07-06-2024,1.99,1,140
52038569,Little Italy Luxurious House,421326864,Mamoun,Toronto,University,43.65923804,-79.40676813,Entire home/apt,231,31,1,09-09-2022,0.05,1,316
52052564,Greek town Roof top suite with private terrace.,133990253,Kristine,Toronto,North Riverdale,43.67627,-79.35031,Entire home/apt,170,3,40,09-06-2024,1.23,1,122
52056580,"Lovely one bed condo DT TO, CN tower, great view!",71881082,Xiao,Toronto,Waterfront Communities-The Island,43.64737,-79.39019,Entire home/apt,225,4,27,26-05-2024,0.91,1,93
52060517,Home away from home 1,66988088,Duc Hoa,Etobicoke,Yorkdale-Glen Park,43.70510597,-79.46748771,Private room,63,1,53,27-05-2024,3.11,3,338
52074002,Amazing views (37th floor) new 1 bedroom apartment,348770657,Lina,Scarborough,Bay Street Corridor,43.65737,-79.38293,Entire home/apt,74,28,12,23-04-2024,0.37,1,191
52075827,Private one bedroom apartment with kitchen.,421643315,Geoffrey Mark,North York,Runnymede-Bloor West Village,43.66121,-79.48174,Entire home/apt,175,1,164,08-06-2024,4.95,1,73
52090542,Lovely one room for Rent in Toronto,335457166,Tajudeen,Toronto,Glenfield-Jane Heights,43.75735,-79.51558,Private room,60,28,46,30-06-2023,1.41,2,364
52124074,2 Bedroom 2 bathroom unit in the heart of Downtown,34106626,Christina,Scarborough,Kensington-Chinatown,43.64990208,-79.40140238,Entire home/apt,120,28,11,20-05-2023,0.51,4,240
52130325,Room/mid-town Toronto (metro/bus) - females only,33443937,Afsaneh,North York,Don Valley Village,43.77889,-79.3624,Private room,138,30,0,,,1,364
52143222,Comfortable stay at the charming Queen West,18583313,Fırat,Toronto,Niagara,43.64445,-79.40909,Entire home/apt,60,28,3,09-01-2024,0.09,1,312
52154961,Charming Urban Oasis in the Heart of Leslieville,45080322,Sarah,Toronto,South Riverdale,43.66857,-79.33689,Entire home/apt,354,1,25,08-06-2024,1,1,79
52162082,Stockyard House,422275373,Gregory,North York,Rockcliffe-Smythe,43.67258,-79.48261,Entire home/apt,212,3,1,10-05-2024,0.91,1,177
52162544,Cozy 1 Bedroom Apartment Close to Subway,30654608,David,Toronto,Dufferin Grove,43.65767,-79.43561,Entire home/apt,92,28,6,23-04-2024,0.22,13,108
52165299,Bellwoods Flat with Rooftop Patio & CN Tower View!,127124512,Amelia,Toronto,Trinity-Bellwoods,43.65022041,-79.40577804,Entire home/apt,275,5,35,03-01-2024,1.11,1,282
52166742,342oz,94071526,Matthew,Toronto,Trinity-Bellwoods,43.65108,-79.4215,Entire home/apt,80,28,14,24-02-2024,0.43,14,183
52168558,"Beautiful Apartment, Great Location, Free Parking",422323185,Ambrose,Toronto,Dovercourt-Wallace Emerson-Junction,43.67087868,-79.44673751,Private room,125,2,72,26-05-2024,2.25,1,272
52173914,"LUXURY 1 BDR +1 condo by CN Tower- DWTown , TO",422364782,Peter,North York,Waterfront Communities-The Island,43.64085,-79.39829,Entire home/apt,282,28,72,02-01-2023,2.15,3,60
52184707,Executive long-term condo,48090134,Jerry & Denis,Toronto,Cabbagetown-South St.James Town,43.66696,-79.37407,Entire home/apt,104,150,3,20-08-2023,0.1,1,71
52186546,Sleek 40+ Floor Oasis with CN Tower and Lake Views,291820855,Brandon,North York,Waterfront Communities-The Island,43.64213693,-79.38061967,Entire home/apt,165,1,129,08-06-2024,3.88,1,104
52188478,Beautiful One bedroom basement apartment,422464490,Mehreen,Toronto,Woburn,43.75605,-79.21715,Entire home/apt,152,1,47,19-04-2024,2.32,2,222
52198014,Gorgeous High Park Luxury Sauna & Family Friendly,44729613,Esther,Toronto,High Park North,43.65724,-79.45868,Entire home/apt,397,4,25,02-04-2024,0.83,1,233
52199884,Platinum Private room on the Humber,70971408,Patricia,Toronto,Mount Olive-Silverstone-Jamestown,43.7496,-79.5825,Private room,93,1,44,09-06-2024,6.41,1,297
52206005,1 Large private room double bed Toronto ....,149715432,Khaled,Toronto,Long Branch,43.60013199,-79.52510834,Private room,54,3,64,22-05-2024,1.93,4,154
52211284,Luxury 2BDR modern private condo in Toronto,422651135,Arjan,Scarborough,Mimico (includes Humber Bay Shores),43.62367,-79.48944,Entire home/apt,275,28,108,25-04-2024,3.24,1,215
52215089,CozySafeQuiet Main&Danforth 1,421695800,Yong,Scarborough,Woodbine-Lumsden,43.69189,-79.305,Private room,65,28,29,22-12-2023,0.97,4,365
52217137,"Yorkville Magic. 
 Toronto's Finest Neighbourhood",35630649,Nadia,Toronto,Annex,43.67268,-79.38864,Entire home/apt,127,28,12,22-05-2024,0.37,1,242
52219257,Modern Rustic 1BR Suite in the ❤ of Downtown,73815818,Francesco,Toronto,Dovercourt-Wallace Emerson-Junction,43.662989,-79.4289059,Entire home/apt,145,3,70,05-06-2024,2.22,1,33
52221816,The Snug Oasis - Burrow,129715647,Renita Sylvia,Toronto,Edenbridge-Humber Valley,43.66586,-79.53115,Entire home/apt,185,1,52,02-06-2024,2.34,2,17
52223131,Unique Live Work Apartment in Vibrant Bloordale,19968982,Linh,Toronto,Dovercourt-Wallace Emerson-Junction,43.66429,-79.43836,Entire home/apt,160,28,16,15-01-2024,0.5,1,31
52223973,New Fully Furnished Downtown Toronto Studio,40406859,Ed & Jean,Toronto,Church-Yonge Corridor,43.66457,-79.38413,Entire home/apt,89,28,16,16-05-2024,0.5,9,106
52236301,2 King beds on beautiful main floor of family home,422844350,Anh,North York,Milliken,43.82826,-79.27911,Entire home/apt,199,28,63,04-05-2024,1.96,1,94
52237145,* Lakeview Room with Deicated Workspace *,181701818,Niyosha,Toronto,Centennial Scarborough,43.77113,-79.13905,Private room,58,3,4,07-06-2024,0.12,3,89
52241752,"Cozy Suite in North York, Toronto - Walk to Subway",144500051,Mirella,Scarborough,York University Heights,43.7519,-79.463318,Entire home/apt,130,3,41,22-05-2024,1.56,1,265
52242008,Edwardian Mini Mansion,141700465,Brad,North York,High Park-Swansea,43.65119908,-79.45596408,Entire home/apt,2800,5,3,14-01-2024,0.1,1,354
52243492,Modern 2-BR w/Parking Patio Perfect Location,4824251,Michel,Toronto,Danforth East York,43.68488673,-79.33698448,Entire home/apt,300,30,0,,,1,1
52244873,Pembroke Hideaway Suite,125563609,Raymond,Toronto,Moss Park,43.65846,-79.37257,Private room,185,3,119,06-06-2024,3.62,3,251
52258156,Cosy 3 bedroom semi detached home Downtown Toronto,20575778,Erin,Toronto,Little Portugal,43.64785385,-79.43585205,Entire home/apt,298,5,21,11-05-2024,0.98,1,188
52259947,Charming Apt w/ Private Deck in a 1890s Victorian,423013274,Katherine,Scarborough,Roncesvalles,43.64234,-79.43122,Entire home/apt,236,3,100,21-05-2024,3.1,2,116
52261245,1050 sq ft. Modern Penthouse in Amazing Area!!,39636814,Robert,Scarborough,Mount Pleasant East,43.71436,-79.39193,Entire home/apt,189,28,3,01-08-2023,0.09,6,217
52281706,Midtown 1-Bedroom,39636814,Robert,North York,Mount Pleasant East,43.71604,-79.39328,Entire home/apt,85,28,1,02-03-2024,0.29,6,321
52286452,AwesomeToronto House Close to Yonge&Eg. w/ Hot Tub,93174880,Caroline,Scarborough,Mount Pleasant East,43.71316,-79.39012,Entire home/apt,250,1,49,29-04-2024,1.52,1,207
52296865,"Sonic Boon - 3 Bedroom 1 Office cozy, artsy home",17254831,Micah,North York,Corso Italia-Davenport,43.68013,-79.44743,Entire home/apt,302,5,13,31-03-2024,0.63,2,324
52303669,"Bright, stylish 3-bedroom home with parking",423322367,Olga,Etobicoke,Clairlea-Birchmount,43.70953,-79.27694,Entire home/apt,200,28,10,13-11-2023,0.31,1,333
52303899,Bright and Spacious Apartment Near Subway WPatio,30654608,David,Scarborough,Dufferin Grove,43.65848,-79.43544,Entire home/apt,98,28,1,12-01-2023,0.06,13,107
52309006,CozySafeQuiet Main&Danforth 2,421695800,Yong,Toronto,Woodbine-Lumsden,43.69117,-79.30364,Private room,65,28,8,31-07-2023,0.26,4,365
52322576,Finch Subway long-term condo on the first floor,226574539,Ping,North York,Newtonbrook West,43.77991,-79.41589,Entire home/apt,168,28,14,27-04-2024,0.52,4,344
52324291,Enjoy Sunsets View in this Fully Equipped Studio,335564504,Billy,Toronto,Waterfront Communities-The Island,43.64467,-79.39258,Entire home/apt,221,28,11,22-11-2022,0.48,1,365
52325326,Entire Condominium 2 BR 1.5 Bath,421441275,Corey,Toronto,Mount Pleasant West,43.70628,-79.39686,Entire home/apt,297,28,0,,,1,364
52325421,CozySafeQuiet Main&Danforth 3,421695800,Yong,Toronto,Woodbine-Lumsden,43.692368,-79.30394,Private room,45,28,26,14-01-2024,0.85,4,354
52332958,Private Room and Private Bathroom in Shared Condo,30849725,David,Scarborough,Regent Park,43.66005,-79.35997,Private room,117,3,75,26-04-2024,4.08,1,28
52347632,Unobstructed CN Tower View with Balcony & Parking,164826385,Changkeeth,Toronto,Waterfront Communities-The Island,43.64038,-79.39174,Entire home/apt,300,90,17,13-11-2022,0.52,1,270
52348262,Yorkville | 1317 SQFT Sun Filled 2Br 2Bath Condo,212832355,Allan,Toronto,Annex,43.67561,-79.39785,Entire home/apt,565,28,6,21-08-2023,0.31,3,257
52348949,Entire Bungalow in prestigious Parkview Hills,73209906,Spiro,Scarborough,O'Connor-Parkview,43.70416,-79.32188,Entire home/apt,300,28,0,,,2,89
52352192,"Downtown College & University U of T, AGO,  subway",150625571,Dash,Scarborough,Kensington-Chinatown,43.65486,-79.39118,Private room,55,29,1,31-05-2022,0.04,12,365
52359523,"Downtown College & University U of T, AGO,  subway",150625571,Dash,Etobicoke,Kensington-Chinatown,43.65607,-79.39113,Private room,60,29,0,,,12,365
52359899,Kim and Vico’s place,231106452,Kinh,Scarborough,Waterfront Communities-The Island,43.64565,-79.38985,Entire home/apt,300,1,91,02-06-2024,2.76,1,74
52369274,Renovated Home away from Home - Monthly Rates,42083657,Justin,Scarborough,Rockcliffe-Smythe,43.67764,-79.49369,Entire home/apt,150,1,67,26-05-2024,2.14,1,170
52382938,11 beds 3bathroom Group trip Event Gathering Party,420738130,Xiu,Scarborough,Trinity-Bellwoods,43.65087891,-79.40659332,Entire home/apt,1258,1,34,10-10-2023,1.05,12,62
52384028,Longterm Condo Downtown | Parking | Amazing Views!,361454550,Dmitri,Toronto,Moss Park,43.65221024,-79.3707962,Entire home/apt,175,28,3,18-12-2023,0.1,2,183
52387787,Huge Toronto Loft Space. Converted dance studio.,191497571,Aaron,Toronto,Junction Area,43.6642804,-79.47319809,Entire home/apt,199,3,44,28-05-2024,1.94,1,90
52388186,"Bright, quiet family occupied triplex",424043209,Doris,North York,Briar Hill-Belgravia,43.69667,-79.45937,Entire home/apt,120,3,72,20-05-2024,2.22,1,67
52390822,Available bright 1 bedroom in a 2 bedrm townhouse,302291991,Tega,North York,Downsview-Roding-CFB,43.73678,-79.47584,Private room,92,28,45,01-01-2024,1.4,1,89
52392243,Elegant Bright Bedroom,22964552,Brunilda,Toronto,Rexdale-Kipling,43.72169,-79.56281,Private room,65,28,34,26-11-2022,1.03,3,365
52396961,"Bright, elegant private room with dbl/single bunk",119352112,Karen,Scarborough,Blake-Jones,43.67416,-79.34283,Private room,60,28,10,31-12-2023,0.32,4,365
52400387,Lovely 1 bedroom condo with parking.,55730340,Kevin,Toronto,Mimico (includes Humber Bay Shores),43.62514,-79.48526,Entire home/apt,95,28,1,20-12-2021,0.03,1,124
52408620,HUGE separate entrance Private basement apartment,420738130,Xiu,Scarborough,Dovercourt-Wallace Emerson-Junction,43.66284943,-79.43635559,Entire home/apt,65,28,3,07-12-2023,0.1,12,282
52411976,Toronto  Vacation | ➊ The One Toronto Villa,59534696,Chengyi,Toronto,Newtonbrook East,43.79847,-79.39506,Entire home/apt,1400,1,119,02-06-2024,3.66,1,245
52420576,Guest suite in Etobicoke,162056949,Ulyana,Toronto,Eringate-Centennial-West Deane,43.65044,-79.57996,Entire home/apt,120,1,12,26-05-2024,2.81,1,125
52420883,Wealthy neighborhoods near traffic center,191477669,Lawrwnce,Toronto,Newtonbrook West,43.784695,-79.426994,Private room,80,28,0,,,2,364
52425090,"lovely 1 bedroom unit for rent in Scarborough,Located near a shopping mall and close to the main intersection.",424333215,Comfort Home,Toronto,L'Amoreaux,43.79479,-79.31738,Private room,40,30,1,10-11-2021,0.03,1,345
52438536,Cozy Bright 1BD basement @Bayview-2min walk to bus,14298739,Maryam,York,Leaside-Bennington,43.69979,-79.36873,Entire home/apt,62,28,23,02-03-2024,0.83,1,243
52455825,"Modern, Bright & Spacious 2BR Private Suite",196941072,Monica,Toronto,Rockcliffe-Smythe,43.67941284,-79.49866486,Entire home/apt,189,1,94,25-05-2024,2.87,1,246
52467886,"2 BEDROOM HOUSE IN THE HEART OF EAST YORK, TORONTO",107960489,Rouzbeh,Toronto,Danforth East York,43.68934,-79.33118,Entire home/apt,110,28,10,18-04-2024,0.31,3,157
52471472,Spacious 3-bdrm in leafy Hillcrest Village,424729383,P Jonathan,North York,Wychwood,43.678856,-79.427734,Entire home/apt,225,7,30,26-04-2024,0.92,1,224
52476493,Cheerful Accommodation at Toronto Central,76420708,Omid,North York,Briar Hill-Belgravia,43.69885,-79.44231,Entire home/apt,184,4,52,08-06-2024,1.8,5,181
52484789,Spacious Luxury Condo w. Free Parking in Toronto!,21133921,Jeffrey,Toronto,Tam O'Shanter-Sullivan,43.78533,-79.29158,Entire home/apt,223,28,72,17-05-2024,2.73,1,168
52486006,Luxurious Brand New 2 BDRM 2 Bath Condo DT Toronto,6671943,Liz,Toronto,Waterfront Communities-The Island,43.64736,-79.37459,Entire home/apt,113,35,8,31-03-2024,0.25,5,93
52493731,Convenient and clean 2-bedroom place in Toronto,123658357,Cathy,Toronto,Kensington-Chinatown,43.65371,-79.40255,Entire home/apt,130,30,0,,,1,365
52509947,"Bright, spacious 1-bedroom apartment with hot tub!",144823852,Sara,Toronto,Woodbine-Lumsden,43.68837,-79.31071,Entire home/apt,174,1,33,29-05-2024,3.12,2,20
52511581,2 bedroom Luxury Condo City VIEW,174429493,Asfandyar,North York,Moss Park,43.65814858,-79.37476974,Entire home/apt,271,28,0,,,1,270
52528523,Lovely bachelor apt + private bathrm in Toronto,212299710,Flora,North York,Newtonbrook West,43.79447,-79.43046,Private room,95,28,4,15-11-2023,0.16,3,364
52531279,"Private Hideaway Downtown, Private Entrance",337072335,Amanda,East York,Annex,43.67007701,-79.41422319,Private room,118,1,231,08-06-2024,7.09,2,47
52534154,Yonge&Finch Subway !N Cozy & Modern Private Bd,405781186,Rozeda,Toronto,Newtonbrook East,43.78415,-79.40226,Private room,52,28,40,04-11-2022,1.23,13,65
52534375,Yorkmills & Bayview !B Spacious&Stylish Private Bd,405781186,Rozeda,Toronto,St.Andrew-Windfields,43.74829,-79.3859,Private room,56,28,80,19-05-2024,2.46,13,76
52535852,CN Tower View in Every Room with Free Parking and Balcony! All the best Toronto has to offer only a short walk away!,66804459,Chandravathana,Etobicoke,Waterfront Communities-The Island,43.64054,-79.3945,Entire home/apt,228,30,1,25-08-2022,0.05,2,365
52535908,Stylish Pied e Terre Apartment !,16398087,Andie,York,Little Portugal,43.64205,-79.42309,Entire home/apt,92,30,6,01-11-2023,0.29,2,284
52545578,Amy4-Toronto Downtown core 1BD+1w/ balcony,149238103,Amy,Scarborough,Waterfront Communities-The Island,43.64951706,-79.3872757,Entire home/apt,116,28,10,06-05-2024,0.34,1,316
52556274,Fully Renovated One Bedroom Basement Apartment,383998171,Ganesh,North York,Ionview,43.73922,-79.273216,Private room,59,30,7,24-11-2023,0.22,1,70
52565069,Lovely 1-BR Condo in DT Toronto,785826,Sky View,Toronto,Bay Street Corridor,43.65898,-79.38676,Entire home/apt,109,30,0,,,74,217
52568282,Gorgeous Private Toronto Condo,59380567,Christopher,Toronto,Downsview-Roding-CFB,43.72598,-79.47976,Entire home/apt,165,2,50,02-06-2024,1.55,1,69
52571369,Cozy 1 Bedroom Suite with Free parking,413665750,Matthew & Brenda,North York,Glenfield-Jane Heights,43.73859,-79.52572,Entire home/apt,60,28,12,24-05-2024,0.39,2,125
52571930,Safe and comfortable home in Toronto,270097528,Xiaoru,Scarborough,Tam O'Shanter-Sullivan,43.793201,-79.290718,Private room,140,28,42,14-01-2023,1.32,1,172
52572363,Cheerful 3-Bedroom apt / Un charmant 3-chambre app,144831133,Peyman,Toronto,Newtonbrook West,43.78471938,-79.43019848,Entire home/apt,269,1,105,01-10-2023,3.25,1,86
